"","study","germplasmName","trait","predicted.value","std.error","status"
"52","Adv_Stj_21","18-13965","Grain.yield...bu.ac",88.9379715061278,3.14081825965366,"Estimable"
"53","Adv_Stj_21","18-14035","Grain.yield...bu.ac",76.0357189885775,3.35160589045866,"Estimable"
"54","Adv_Stj_21","18-14054","Grain.yield...bu.ac",83.1962487575368,3.17211775387432,"Estimable"
"55","Adv_Stj_21","18-14141","Grain.yield...bu.ac",83.8088787543987,3.30863793039508,"Estimable"
"56","Adv_Stj_21","18-14238","Grain.yield...bu.ac",81.1211215207202,3.14529041336843,"Estimable"
"57","Adv_Stj_21","18-14311","Grain.yield...bu.ac",86.1404406146565,3.11335991165406,"Estimable"
"58","Adv_Stj_21","18-14524","Grain.yield...bu.ac",83.5074839682386,3.42234648553596,"Estimable"
"59","Adv_Stj_21","18-14532","Grain.yield...bu.ac",86.3796279201092,3.62633087845166,"Estimable"
"60","Adv_Stj_21","18-14535","Grain.yield...bu.ac",92.9447600052169,4.52287614463454,"Estimable"
"61","Adv_Stj_21","18-14538","Grain.yield...bu.ac",79.0909816514287,3.25772325103988,"Estimable"
"62","Adv_Stj_21","18-14932","Grain.yield...bu.ac",71.0599359579338,3.28584820145043,"Estimable"
"63","Adv_Stj_21","18-15021","Grain.yield...bu.ac",88.4215720389914,3.2311363583457,"Estimable"
"64","Adv_Stj_21","18-15042","Grain.yield...bu.ac",83.1819718780599,3.54739860936488,"Estimable"
"65","Adv_Stj_21","18-15372","Grain.yield...bu.ac",86.6077029552418,3.4471665698418,"Estimable"
"66","Adv_Stj_21","18-15716","Grain.yield...bu.ac",90.5228145562711,3.3272096065385,"Estimable"
"67","Adv_Stj_21","18-1577","Grain.yield...bu.ac",80.3120702950609,3.55711269670787,"Estimable"
"68","Adv_Stj_21","18-16828","Grain.yield...bu.ac",89.5650533177004,4.36668559132383,"Estimable"
"69","Adv_Stj_21","18-16837","Grain.yield...bu.ac",76.0050507988617,3.40384845709228,"Estimable"
"70","Adv_Stj_21","18-17108","Grain.yield...bu.ac",84.8274476044516,3.15593569624432,"Estimable"
"71","Adv_Stj_21","18-17119","Grain.yield...bu.ac",87.2031012626977,3.09119180034182,"Estimable"
"72","Adv_Stj_21","18-17141","Grain.yield...bu.ac",86.8651033890447,3.17261814215671,"Estimable"
"73","Adv_Stj_21","18-17905","Grain.yield...bu.ac",90.072186912267,3.33675634075644,"Estimable"
"74","Adv_Stj_21","18-19625","Grain.yield...bu.ac",83.6402387777696,3.49251565642132,"Estimable"
"75","Adv_Stj_21","18-19907","Grain.yield...bu.ac",82.8756950254356,3.28127630870053,"Estimable"
"76","Adv_Stj_21","18-20951","Grain.yield...bu.ac",93.1092625472252,3.23146926745053,"Estimable"
"77","Adv_Stj_21","18-22132","Grain.yield...bu.ac",89.4765763612734,3.1500794531914,"Estimable"
"78","Adv_Stj_21","18-22144","Grain.yield...bu.ac",84.4136925019693,3.37776463804387,"Estimable"
"79","Adv_Stj_21","18-22767","Grain.yield...bu.ac",93.4938060356335,3.43569315427504,"Estimable"
"80","Adv_Stj_21","18-22976","Grain.yield...bu.ac",93.6999853426746,3.34015505049207,"Estimable"
"81","Adv_Stj_21","18-23224","Grain.yield...bu.ac",85.7827651579595,3.34697980987951,"Estimable"
"82","Adv_Stj_21","18-23760","Grain.yield...bu.ac",92.9144922269125,3.3675011177989,"Estimable"
"83","Adv_Stj_21","18-23779","Grain.yield...bu.ac",80.8684097608985,3.27659910921807,"Estimable"
"84","Adv_Stj_21","18-24331","Grain.yield...bu.ac",85.5932973101306,3.11833545772733,"Estimable"
"85","Adv_Stj_21","18-25521","Grain.yield...bu.ac",86.0916430603178,3.39276498464208,"Estimable"
"86","Adv_Stj_21","18-26037","Grain.yield...bu.ac",87.6551279086506,3.25233657749023,"Estimable"
"87","Adv_Stj_21","18-26766","Grain.yield...bu.ac",76.8500851077917,3.34811998104407,"Estimable"
"88","Adv_Stj_21","18-27460","Grain.yield...bu.ac",91.060584726017,3.45367612135949,"Estimable"
"89","Adv_Stj_21","18-28931","Grain.yield...bu.ac",100.888241658262,4.37388894007932,"Estimable"
"90","Adv_Stj_21","18-4360","Grain.yield...bu.ac",74.4961597072168,3.22031119317904,"Estimable"
"91","Adv_Stj_21","18-4910","Grain.yield...bu.ac",85.93780023502,3.23931783004054,"Estimable"
"92","Adv_Stj_21","18-5270","Grain.yield...bu.ac",84.1019866389991,3.29064608659791,"Estimable"
"93","Adv_Stj_21","18-5304","Grain.yield...bu.ac",83.3489443414722,3.21548732392509,"Estimable"
"94","Adv_Stj_21","18-5737","Grain.yield...bu.ac",83.7658300949254,3.19119835570202,"Estimable"
"95","Adv_Stj_21","18-5837","Grain.yield...bu.ac",88.5621909191805,3.18152891086316,"Estimable"
"96","Adv_Stj_21","18-6274","Grain.yield...bu.ac",82.1641076281598,3.52978324177655,"Estimable"
"97","Adv_Stj_21","18-6551","Grain.yield...bu.ac",85.5462022780482,3.40830167529845,"Estimable"
"98","Adv_Stj_21","18-6651","Grain.yield...bu.ac",78.3027024996795,3.24444460570007,"Estimable"
"99","Adv_Stj_21","18-6852","Grain.yield...bu.ac",95.5657921829837,3.29870221785428,"Estimable"
"100","Adv_Stj_21","18-6860","Grain.yield...bu.ac",90.8606523064406,4.29380352421326,"Estimable"
"101","Adv_Stj_21","18-7320","Grain.yield...bu.ac",81.8313461636399,3.33183387465713,"Estimable"
"102","Adv_Stj_21","18-7518","Grain.yield...bu.ac",80.6383380380107,3.44204302320802,"Estimable"
"103","Adv_Stj_21","18-7750","Grain.yield...bu.ac",86.856048979148,3.52450166887886,"Estimable"
"104","Adv_Stj_21","18-7928","Grain.yield...bu.ac",84.8877112155509,3.10760670660644,"Estimable"
"105","Adv_Stj_21","18-7943","Grain.yield...bu.ac",86.0315150174612,3.22714289335329,"Estimable"
"106","Adv_Stj_21","18-8174","Grain.yield...bu.ac",90.0464053432562,3.28536009380925,"Estimable"
"107","Adv_Stj_21","18-827","Grain.yield...bu.ac",81.4730290827737,3.21351928778364,"Estimable"
"108","Adv_Stj_21","18-842","Grain.yield...bu.ac",89.5476134365663,3.15109412407065,"Estimable"
"109","Adv_Stj_21","18-8632","Grain.yield...bu.ac",85.3992847937994,3.30542786539121,"Estimable"
"110","Adv_Stj_21","18-9009","Grain.yield...bu.ac",80.9966371418882,3.09240958375173,"Estimable"
"111","Adv_Stj_21","18-904","Grain.yield...bu.ac",81.14875460122,3.17848735443084,"Estimable"
"112","Adv_Stj_21","18-9355","Grain.yield...bu.ac",86.8165678793738,3.29064073742905,"Estimable"
"113","Adv_Stj_21","18-956","Grain.yield...bu.ac",84.9105746848028,3.31425873865427,"Estimable"
"114","Adv_Stj_21","18-9724","Grain.yield...bu.ac",87.3032694956463,3.26044355388316,"Estimable"
"115","Adv_Stj_21","18-9949","Grain.yield...bu.ac",86.3076949073545,3.24288024532049,"Estimable"
"116","Adv_Stj_21","18MSFRS-18","Grain.yield...bu.ac",99.8817941503659,3.34007810621946,"Estimable"
"117","Adv_Stj_21","18MSFRS-32","Grain.yield...bu.ac",86.0906521552549,4.25467959756715,"Estimable"
