"","study","germplasmName","trait","predicted.value","std.error","status"
"46","Pr_Scb_21","19-10169","FHB.DON.content...ppm.CO_321.0001154",0.456696611920597,0.213033650822806,"Estimable"
"47","Pr_Scb_21","19-10169","FHB.grain.incidence.....CO_321.0001155",5.44869819461404,5.95304286519449,"Estimable"
"48","Pr_Scb_21","19-10169","FHB.incidence.....CO_321.0001149",10.4095342241824,5.89884060340062,"Estimable"
"49","Pr_Scb_21","19-10169","FHB.severity.....CO_321.0001440",15.4357963368896,5.00158046495747,"Estimable"
"50","Pr_Scb_21","19-10169","Heading.time...Julian.date..JD..CO_321.0001233",136.239949776185,0.676139427600679,"Estimable"
"51","Pr_Scb_21","19-10173","FHB.DON.content...ppm.CO_321.0001154",0.778483279071335,0.213384619604395,"Estimable"
"52","Pr_Scb_21","19-10173","FHB.grain.incidence.....CO_321.0001155",10.5263164787849,5.95819994070767,"Estimable"
"53","Pr_Scb_21","19-10173","FHB.incidence.....CO_321.0001149",16.8589486007962,5.90275165211475,"Estimable"
"54","Pr_Scb_21","19-10173","FHB.severity.....CO_321.0001440",16.4754124732047,5.00169546353,"Estimable"
"55","Pr_Scb_21","19-10173","Heading.time...Julian.date..JD..CO_321.0001233",133.98181938375,0.677763599920831,"Estimable"
"56","Pr_Scb_21","19-10236","FHB.DON.content...ppm.CO_321.0001154",0.538162268045162,0.213310943131385,"Estimable"
"57","Pr_Scb_21","19-10236","FHB.grain.incidence.....CO_321.0001155",6.24935250104207,5.95693482394182,"Estimable"
"58","Pr_Scb_21","19-10236","FHB.incidence.....CO_321.0001149",6.7527715825512,5.90127014109381,"Estimable"
"59","Pr_Scb_21","19-10236","FHB.severity.....CO_321.0001440",6.91595971946943,5.00155908791488,"Estimable"
"60","Pr_Scb_21","19-10236","Heading.time...Julian.date..JD..CO_321.0001233",134.32061903255,0.677293982498954,"Estimable"
"61","Pr_Scb_21","19-10259","FHB.DON.content...ppm.CO_321.0001154",0.794924872291797,0.213217236516228,"Estimable"
"62","Pr_Scb_21","19-10259","FHB.grain.incidence.....CO_321.0001155",9.71663615654587,5.95595741970396,"Estimable"
"63","Pr_Scb_21","19-10259","FHB.incidence.....CO_321.0001149",17.3096054535694,5.90097857123365,"Estimable"
"64","Pr_Scb_21","19-10259","FHB.severity.....CO_321.0001440",13.1376035579152,5.00164695108115,"Estimable"
"65","Pr_Scb_21","19-10259","Heading.time...Julian.date..JD..CO_321.0001233",133.797831968483,0.676908868052368,"Estimable"
"66","Pr_Scb_21","19-10905","FHB.DON.content...ppm.CO_321.0001154",0.34025283293488,0.213238861326378,"Estimable"
"67","Pr_Scb_21","19-10905","FHB.grain.incidence.....CO_321.0001155",16.0654185230937,5.95630537369052,"Estimable"
"68","Pr_Scb_21","19-10905","FHB.incidence.....CO_321.0001149",6.05601415497569,5.90074769532563,"Estimable"
"69","Pr_Scb_21","19-10905","FHB.severity.....CO_321.0001440",6.62394485635048,5.00159335697227,"Estimable"
"70","Pr_Scb_21","19-10905","Heading.time...Julian.date..JD..CO_321.0001233",136.935648019075,0.676878343013598,"Estimable"
"71","Pr_Scb_21","19-11163","FHB.DON.content...ppm.CO_321.0001154",0.313595524686434,0.215062518937619,"Estimable"
"72","Pr_Scb_21","19-11163","FHB.grain.incidence.....CO_321.0001155",4.80369443976709,6.00221119499047,"Estimable"
"73","Pr_Scb_21","19-11163","FHB.incidence.....CO_321.0001149",16.467059991206,5.94987582137241,"Estimable"
"74","Pr_Scb_21","19-11163","FHB.severity.....CO_321.0001440",10.0104375805846,5.01714293180983,"Estimable"
"75","Pr_Scb_21","19-11163","Heading.time...Julian.date..JD..CO_321.0001233",130.427610775039,0.685366722557293,"Estimable"
"76","Pr_Scb_21","19-11645","FHB.DON.content...ppm.CO_321.0001154",1.38421799389841,0.215349088366115,"Estimable"
"77","Pr_Scb_21","19-11645","FHB.grain.incidence.....CO_321.0001155",28.8795876662222,6.00739123692917,"Estimable"
"78","Pr_Scb_21","19-11645","FHB.incidence.....CO_321.0001149",15.8949155587461,5.95446016453203,"Estimable"
"79","Pr_Scb_21","19-11645","FHB.severity.....CO_321.0001440",22.7793524286556,5.01750790946639,"Estimable"
"80","Pr_Scb_21","19-11645","Heading.time...Julian.date..JD..CO_321.0001233",133.693453420415,0.686843574998087,"Estimable"
"81","Pr_Scb_21","19-11647","FHB.DON.content...ppm.CO_321.0001154",0.474171846437857,0.213243189585734,"Estimable"
"82","Pr_Scb_21","19-11647","FHB.grain.incidence.....CO_321.0001155",13.1803144231078,5.95602224835175,"Estimable"
"83","Pr_Scb_21","19-11647","FHB.incidence.....CO_321.0001149",16.5619137733893,5.90145884799915,"Estimable"
"84","Pr_Scb_21","19-11647","FHB.severity.....CO_321.0001440",16.3105936172941,5.00169962259524,"Estimable"
"85","Pr_Scb_21","19-11647","Heading.time...Julian.date..JD..CO_321.0001233",136.228177211527,0.677259931571819,"Estimable"
"86","Pr_Scb_21","19-11770","FHB.DON.content...ppm.CO_321.0001154",0.416861147952372,0.213199246875169,"Estimable"
"87","Pr_Scb_21","19-11770","FHB.grain.incidence.....CO_321.0001155",5.88391378735979,5.95535125334602,"Estimable"
"88","Pr_Scb_21","19-11770","FHB.incidence.....CO_321.0001149",8.55674712848609,5.90040692379764,"Estimable"
"89","Pr_Scb_21","19-11770","FHB.severity.....CO_321.0001440",11.1640868054418,5.00157247161293,"Estimable"
"90","Pr_Scb_21","19-11770","Heading.time...Julian.date..JD..CO_321.0001233",135.609751389068,0.676858962353995,"Estimable"
"91","Pr_Scb_21","19-11773","FHB.DON.content...ppm.CO_321.0001154",0.622209920858246,0.213059332089188,"Estimable"
"92","Pr_Scb_21","19-11773","FHB.grain.incidence.....CO_321.0001155",11.0540522639915,5.95337712589609,"Estimable"
"93","Pr_Scb_21","19-11773","FHB.incidence.....CO_321.0001149",13.9070088175428,5.89895632913885,"Estimable"
"94","Pr_Scb_21","19-11773","FHB.severity.....CO_321.0001440",10.8741492369609,5.0015345979505,"Estimable"
"95","Pr_Scb_21","19-11773","Heading.time...Julian.date..JD..CO_321.0001233",132.613989590573,0.676261123535521,"Estimable"
"96","Pr_Scb_21","19-11804","FHB.DON.content...ppm.CO_321.0001154",0.442550558779814,0.213197341136908,"Estimable"
"97","Pr_Scb_21","19-11804","FHB.grain.incidence.....CO_321.0001155",15.0729407604799,5.95537820031656,"Estimable"
"98","Pr_Scb_21","19-11804","FHB.incidence.....CO_321.0001149",19.1348404125757,5.90076851150164,"Estimable"
"99","Pr_Scb_21","19-11804","FHB.severity.....CO_321.0001440",22.9615423946044,5.00163158031858,"Estimable"
"100","Pr_Scb_21","19-11804","Heading.time...Julian.date..JD..CO_321.0001233",135.312166909603,0.676923566033329,"Estimable"
"101","Pr_Scb_21","19-12420","FHB.DON.content...ppm.CO_321.0001154",0.633104702865783,0.213291369865044,"Estimable"
"102","Pr_Scb_21","19-12420","FHB.grain.incidence.....CO_321.0001155",6.29591905933481,5.95648463449939,"Estimable"
"103","Pr_Scb_21","19-12420","FHB.incidence.....CO_321.0001149",13.1327700363569,5.90154400667709,"Estimable"
"104","Pr_Scb_21","19-12420","FHB.severity.....CO_321.0001440",14.1171325239655,5.00165009511877,"Estimable"
"105","Pr_Scb_21","19-12420","Heading.time...Julian.date..JD..CO_321.0001233",133.714329247018,0.677226573412331,"Estimable"
"106","Pr_Scb_21","19-12604","FHB.DON.content...ppm.CO_321.0001154",0.886758159406104,0.213132595192608,"Estimable"
"107","Pr_Scb_21","19-12604","FHB.grain.incidence.....CO_321.0001155",17.8234852642285,5.95429817851517,"Estimable"
"108","Pr_Scb_21","19-12604","FHB.incidence.....CO_321.0001149",11.9178869262531,5.89985244163663,"Estimable"
"109","Pr_Scb_21","19-12604","FHB.severity.....CO_321.0001440",7.38015964523697,5.00166527569122,"Estimable"
"110","Pr_Scb_21","19-12604","Heading.time...Julian.date..JD..CO_321.0001233",134.774444064394,0.67662927286541,"Estimable"
"111","Pr_Scb_21","19-12615","FHB.DON.content...ppm.CO_321.0001154",0.789816073126686,0.213068860127264,"Estimable"
"112","Pr_Scb_21","19-12615","FHB.grain.incidence.....CO_321.0001155",8.55556018459433,5.95322512537073,"Estimable"
"113","Pr_Scb_21","19-12615","FHB.incidence.....CO_321.0001149",21.0071785682381,5.89979126062971,"Estimable"
"114","Pr_Scb_21","19-12615","FHB.severity.....CO_321.0001440",17.9042194774247,5.0017935665325,"Estimable"
"115","Pr_Scb_21","19-12615","Heading.time...Julian.date..JD..CO_321.0001233",135.587842878979,0.676514784640672,"Estimable"
"116","Pr_Scb_21","19-12622","FHB.DON.content...ppm.CO_321.0001154",1.59811376429387,0.213156244799274,"Estimable"
"117","Pr_Scb_21","19-12622","FHB.grain.incidence.....CO_321.0001155",12.0591161936023,5.95496163934438,"Estimable"
"118","Pr_Scb_21","19-12622","FHB.incidence.....CO_321.0001149",17.5999204271136,5.90029597006403,"Estimable"
"119","Pr_Scb_21","19-12622","FHB.severity.....CO_321.0001440",13.4454261713183,5.00168259992677,"Estimable"
"120","Pr_Scb_21","19-12622","Heading.time...Julian.date..JD..CO_321.0001233",136.286512488084,0.676692580494146,"Estimable"
"121","Pr_Scb_21","19-12659","FHB.DON.content...ppm.CO_321.0001154",0.590478256745847,0.213262277537978,"Estimable"
"122","Pr_Scb_21","19-12659","FHB.grain.incidence.....CO_321.0001155",7.52624244795373,5.95609810584105,"Estimable"
"123","Pr_Scb_21","19-12659","FHB.incidence.....CO_321.0001149",23.368726471086,5.90050188766709,"Estimable"
"124","Pr_Scb_21","19-12659","FHB.severity.....CO_321.0001440",13.9207239317898,5.00156320226843,"Estimable"
"125","Pr_Scb_21","19-12659","Heading.time...Julian.date..JD..CO_321.0001233",129.856939112938,0.67700615508851,"Estimable"
"126","Pr_Scb_21","19-12749","FHB.DON.content...ppm.CO_321.0001154",0.736376839329381,0.215178676564631,"Estimable"
"127","Pr_Scb_21","19-12749","FHB.grain.incidence.....CO_321.0001155",9.57932389098456,6.00456118514813,"Estimable"
"128","Pr_Scb_21","19-12749","FHB.incidence.....CO_321.0001149",10.5760469589207,5.95182974052368,"Estimable"
"129","Pr_Scb_21","19-12749","FHB.severity.....CO_321.0001440",15.1167268601071,5.01735712589233,"Estimable"
"130","Pr_Scb_21","19-12749","Heading.time...Julian.date..JD..CO_321.0001233",134.076798018104,0.686038661901666,"Estimable"
"131","Pr_Scb_21","19-12830","FHB.DON.content...ppm.CO_321.0001154",0.704059964894155,0.213040927509074,"Estimable"
"132","Pr_Scb_21","19-12830","FHB.grain.incidence.....CO_321.0001155",12.2558749776309,5.9530185256858,"Estimable"
"133","Pr_Scb_21","19-12830","FHB.incidence.....CO_321.0001149",10.3467351097352,5.89813222523352,"Estimable"
"134","Pr_Scb_21","19-12830","FHB.severity.....CO_321.0001440",20.9849652138199,5.00149313450065,"Estimable"
"135","Pr_Scb_21","19-12830","Heading.time...Julian.date..JD..CO_321.0001233",133.501034032476,0.676004462367864,"Estimable"
"136","Pr_Scb_21","19-12849","FHB.DON.content...ppm.CO_321.0001154",1.4737514532387,0.213094903025344,"Estimable"
"137","Pr_Scb_21","19-12849","FHB.grain.incidence.....CO_321.0001155",7.20445819958524,5.95390494894211,"Estimable"
"138","Pr_Scb_21","19-12849","FHB.incidence.....CO_321.0001149",30.3963279877097,5.89976596059156,"Estimable"
"139","Pr_Scb_21","19-12849","FHB.severity.....CO_321.0001440",19.1424204612358,5.0016888813602,"Estimable"
"140","Pr_Scb_21","19-12849","Heading.time...Julian.date..JD..CO_321.0001233",133.944664836946,0.676557229083677,"Estimable"
"141","Pr_Scb_21","19-12926","FHB.DON.content...ppm.CO_321.0001154",0.894355983651305,0.214225911614568,"Estimable"
"142","Pr_Scb_21","19-12926","FHB.grain.incidence.....CO_321.0001155",9.39263509660361,5.97017568209832,"Estimable"
"143","Pr_Scb_21","19-12926","FHB.incidence.....CO_321.0001149",24.5339444818636,5.90829785846789,"Estimable"
"144","Pr_Scb_21","19-12926","FHB.severity.....CO_321.0001440",15.8603935938997,5.00178272568327,"Estimable"
"145","Pr_Scb_21","19-12926","Heading.time...Julian.date..JD..CO_321.0001233",133.475107539731,0.680180432814921,"Estimable"
"146","Pr_Scb_21","19-12935","FHB.DON.content...ppm.CO_321.0001154",0.143762950737105,0.214700505298912,"Estimable"
