"","germplasmName","trait","predicted.value","std.error","status"
"1","17-2920","FHB.DON.content...ppm.",1.41497467667291,3.87355450335803,"Estimable"
"2","17-2920","FHB.grain.incidence.....",18.5141930659251,5.22007328909375,"Estimable"
"3","17-4326","FHB.DON.content...ppm.",1.73460602554884,3.87404877466984,"Estimable"
"4","17-4326","FHB.grain.incidence.....",30.7068047342131,5.28463852946224,"Estimable"
"5","17-5643","FHB.DON.content...ppm.",2.21127092249186,3.87362515829357,"Estimable"
"6","17-5643","FHB.grain.incidence.....",39.0165276823659,5.24852897047614,"Estimable"
"7","17-6412","FHB.DON.content...ppm.",1.24035930700828,3.87272410757246,"Estimable"
"8","17-6412","FHB.grain.incidence.....",17.2918800584061,5.05813868979098,"Estimable"
"9","17-6863","FHB.DON.content...ppm.",1.08246803405128,3.87094171883688,"Estimable"
"10","17-6863","FHB.grain.incidence.....",15.3529349964421,4.6688541131096,"Estimable"
"11","17-7136","FHB.DON.content...ppm.",1.61270717167023,3.87425759575233,"Estimable"
"12","17-7136","FHB.grain.incidence.....",24.6295562946489,5.3784049561371,"Estimable"
"13","17-7976","FHB.DON.content...ppm.",1.43611961476798,3.87426321844909,"Estimable"
"14","17-7976","FHB.grain.incidence.....",29.6549421442918,5.38216237516918,"Estimable"
"15","17-7978","FHB.DON.content...ppm.",1.95993880760891,3.87334043424389,"Estimable"
"16","17-7978","FHB.grain.incidence.....",33.7600797788688,5.17259182966376,"Estimable"
"17","17-8004","FHB.DON.content...ppm.",1.25257861661119,3.87417182565678,"Estimable"
"18","17-8004","FHB.grain.incidence.....",24.9274802656966,5.3688851679248,"Estimable"
"19","17-8036","FHB.DON.content...ppm.",1.44600427013355,3.87228254787274,"Estimable"
"20","17-8036","FHB.grain.incidence.....",15.8310737937316,4.93589143153806,"Estimable"
"21","17-8143","FHB.DON.content...ppm.",1.69310699592222,3.87289004021002,"Estimable"
"22","17-8143","FHB.grain.incidence.....",24.0647218802623,5.08235098834827,"Estimable"
"23","17-8152","FHB.DON.content...ppm.",1.72075135624709,3.87305456789152,"Estimable"
"24","17-8152","FHB.grain.incidence.....",24.7968508406821,5.10560980980209,"Estimable"
"25","17-8620","FHB.DON.content...ppm.",0.721023678275046,3.86863166531077,"Estimable"
"26","17-8620","FHB.grain.incidence.....",23.1197212244463,4.46137675737582,"Estimable"
